year,month,age,portfolio_end,income,taxed_income,monthly_raw_expenses,raw_expenses,net_expenses,gross_up,event
2050,2,80.08,5820326.8,32400.0,22129.2,7183.24,86198.87,64069.67,93806.25,
2050,3,80.17,5849936.11,32400.0,22129.2,7198.04,86376.43,64247.23,94066.22,
2050,4,80.25,5879714.21,32400.0,22129.2,7212.86,86554.35,64425.15,94326.72,
2050,5,80.33,5909662.16,32400.0,22129.2,7227.72,86732.64,64603.44,94587.75,
2050,6,80.42,5939780.99,32400.0,22129.2,7242.61,86911.29,64782.09,94849.33,
2050,7,80.5,5970071.77,32400.0,22129.2,7257.53,87090.31,64961.11,95111.44,
2050,8,80.58,6000535.55,32400.0,22129.2,7272.48,87269.71,65140.51,95374.09,
2050,9,80.67,6031173.4,32400.0,22129.2,7287.46,87449.47,65320.27,95637.29,
2050,10,80.75,6061986.4,32400.0,22129.2,7302.47,87629.6,65500.4,95901.02,
2050,11,80.83,6092975.63,32400.0,22129.2,7317.51,87810.1,65680.9,96165.3,
2050,12,80.92,6124142.17,32400.0,22129.2,7332.58,87990.98,65861.78,96430.13,
2051,1,81.0,6155487.13,32400.0,22129.2,7347.69,88172.22,66043.02,96695.5,
2051,2,81.08,6187011.6,32400.0,22129.2,7362.82,88353.84,66224.64,96961.41,
2051,3,81.17,6218716.7,32400.0,22129.2,7377.99,88535.84,66406.64,97227.87,
2051,4,81.25,6250603.53,32400.0,22129.2,7393.18,88718.21,66589.01,97494.89,
2051,5,81.33,6282673.24,32400.0,22129.2,7408.41,88900.95,66771.75,97762.45,
2051,6,81.42,6314926.93,32400.0,22129.2,7423.67,89084.07,66954.87,98030.56,
2051,7,81.5,6347365.76,32400.0,22129.2,7438.96,89267.57,67138.37,98299.23,
2051,8,81.58,6379990.86,32400.0,22129.2,7454.29,89451.45,67322.25,98568.45,
2051,9,81.67,6412803.4,32400.0,22129.2,7469.64,89635.7,67506.5,98838.22,
2051,10,81.75,6445804.52,32400.0,22129.2,7485.03,89820.34,67691.14,99108.55,
2051,11,81.83,6478995.4,32400.0,22129.2,7500.45,90005.35,67876.15,99379.44,
2051,12,81.92,6512377.21,32400.0,22129.2,7515.9,90190.75,68061.55,99650.88,
2052,1,82.0,6545951.14,32400.0,22129.2,7531.38,90376.53,68247.33,99922.88,
2052,2,82.08,6579718.37,32400.0,22129.2,7546.89,90562.69,68433.49,100195.45,
2052,3,82.17,6613680.09,32400.0,22129.2,7562.44,90749.23,68620.03,100468.57,
2052,4,82.25,6647837.52,32400.0,22129.2,7578.01,90936.16,68806.96,100742.26,
2052,5,82.33,6682191.86,32400.0,22129.2,7593.62,91123.48,68994.28,101016.51,
2052,6,82.42,6716744.34,32400.0,22129.2,7609.26,91311.18,69181.98,101291.33,
2052,7,82.5,6751496.19,32400.0,22129.2,7624.94,91499.26,69370.06,101566.71,
2052,8,82.58,6786448.63,32400.0,22129.2,7640.64,91687.74,69558.54,101842.66,
2052,9,82.67,6821602.91,32400.0,22129.2,7656.38,91876.6,69747.4,102119.18,
2052,10,82.75,6856960.29,32400.0,22129.2,7672.15,92065.85,69936.65,102396.26,
2052,11,82.83,6892522.02,32400.0,22129.2,7687.96,92255.49,70126.29,102673.92,
2052,12,82.92,6928289.36,32400.0,22129.2,7703.79,92445.52,70316.32,102952.15,
2053,1,83.0,6964263.61,32400.0,22129.2,7719.66,92635.94,70506.74,103230.95,
2053,2,83.08,7000446.03,32400.0,22129.2,7735.56,92826.76,70697.56,103510.33,
2053,3,83.17,7036837.92,32400.0,22129.2,7751.5,93017.97,70888.77,103790.29,
2053,4,83.25,7073440.58,32400.0,22129.2,7767.46,93209.57,71080.37,104070.82,
2053,5,83.33,7110255.31,32400.0,22129.2,7783.46,93401.56,71272.36,104351.92,
2053,6,83.42,7147283.44,32400.0,22129.2,7799.5,93593.96,71464.76,104633.61,
2053,7,83.5,7184526.29,32400.0,22129.2,7815.56,93786.74,71657.54,104915.88,
2053,8,83.58,7221985.19,32400.0,22129.2,7831.66,93979.93,71850.73,105198.72,
2053,9,83.67,7259661.48,32400.0,22129.2,7847.79,94173.51,72044.31,105482.16,
2053,10,83.75,7297556.51,32400.0,22129.2,7863.96,94367.49,72238.29,105766.17,
2053,11,83.83,7335671.65,32400.0,22129.2,7880.16,94561.88,72432.68,106050.77,
2053,12,83.92,7374008.25,32400.0,22129.2,7896.39,94756.66,72627.46,106335.96,
2054,1,84.0,7412567.7,32400.0,22129.2,7912.65,94951.84,72822.64,106621.73,
2054,2,84.08,7451351.37,32400.0,22129.2,7928.95,95147.43,73018.23,106908.09,
2054,3,84.17,7490360.67,32400.0,22129.2,7945.28,95343.41,73214.21,107195.04,
2054,4,84.25,7529596.99,32400.0,22129.2,7961.65,95539.81,73410.61,107482.59,
2054,5,84.33,7569061.76,32400.0,22129.2,7978.05,95736.6,73607.4,107770.72,
2054,6,84.42,7608756.37,32400.0,22129.2,7994.48,95933.8,73804.6,108059.45,
2054,7,84.5,7648682.28,32400.0,22129.2,8010.95,96131.41,74002.21,108348.77,
2054,8,84.58,7688840.9,32400.0,22129.2,8027.45,96329.43,74200.23,108638.69,
2054,9,84.67,7729233.7,32400.0,22129.2,8043.99,96527.85,74398.65,108929.21,
2054,10,84.75,7769862.13,32400.0,22129.2,8060.56,96726.68,74597.48,109220.32,
2054,11,84.83,7810727.66,32400.0,22129.2,8077.16,96925.92,74796.72,109512.04,
2054,12,84.92,7851831.75,32400.0,22129.2,8093.8,97125.57,74996.37,109804.35,
2055,1,85.0,7893175.9,32400.0,22129.2,8110.47,97325.64,75196.44,110097.27,
2055,2,85.08,7934761.6,32400.0,22129.2,8127.18,97526.11,75396.91,110390.79,
2055,3,85.17,7976590.35,32400.0,22129.2,8143.92,97727.0,75597.8,110684.92,
2055,4,85.25,8018663.67,32400.0,22129.2,8160.69,97928.3,75799.1,110979.65,
2055,5,85.33,8060983.08,32400.0,22129.2,8177.5,98130.02,76000.82,111274.99,
2055,6,85.42,8103550.1,32400.0,22129.2,8194.35,98332.15,76202.95,111570.94,
2055,7,85.5,8146366.3,32400.0,22129.2,8211.22,98534.7,76405.5,111867.49,
2055,8,85.58,8189433.21,32400.0,22129.2,8228.14,98737.66,76608.46,112164.66,
2055,9,85.67,8232752.4,32400.0,22129.2,8245.09,98941.05,76811.85,112462.44,
2055,10,85.75,8276325.44,32400.0,22129.2,8262.07,99144.85,77015.65,112760.83,
2055,11,85.83,8320153.91,32400.0,22129.2,8279.09,99349.07,77219.87,113059.84,
2055,12,85.92,8364239.41,32400.0,22129.2,8296.14,99553.71,77424.51,113359.46,
2056,1,86.0,8408583.54,32400.0,22129.2,8313.23,99758.78,77629.58,113659.7,
2056,2,86.08,8453187.91,32400.0,22129.2,8330.36,99964.26,77835.06,113960.56,
2056,3,86.17,8498054.13,32400.0,22129.2,8347.51,100170.17,78040.97,114262.04,
2056,4,86.25,8543183.86,32400.0,22129.2,8364.71,100376.51,78247.31,114564.14,
2056,5,86.33,8588578.72,32400.0,22129.2,8381.94,100583.27,78454.07,114866.86,
2056,6,86.42,8634240.38,32400.0,22129.2,8399.2,100790.45,78661.25,115170.21,
2056,7,86.5,8680170.49,32400.0,22129.2,8416.51,100998.06,78868.86,115474.18,
2056,8,86.58,8726370.74,32400.0,22129.2,8433.84,101206.1,79076.9,115778.78,
2056,9,86.67,8772842.81,32400.0,22129.2,8451.21,101414.57,79285.37,116084.0,
2056,10,86.75,8819588.39,32400.0,22129.2,8468.62,101623.47,79494.27,116389.85,
2056,11,86.83,8866609.19,32400.0,22129.2,8486.07,101832.8,79703.6,116696.34,
2056,12,86.92,8913906.93,32400.0,22129.2,8503.55,102042.56,79913.36,117003.45,
2057,1,87.0,8961483.34,32400.0,22129.2,8521.06,102252.75,80123.55,117311.2,
2057,2,87.08,9009340.17,32400.0,22129.2,8538.61,102463.37,80334.17,117619.58,
2057,3,87.17,9057479.15,32400.0,22129.2,8556.2,102674.43,80545.23,117928.59,
2057,4,87.25,9105902.06,32400.0,22129.2,8573.83,102885.92,80756.72,118238.25,
2057,5,87.33,9154610.66,32400.0,22129.2,8591.49,103097.85,80968.65,118548.54,
2057,6,87.42,9203606.75,32400.0,22129.2,8609.18,103310.21,81181.01,118859.46,
2057,7,87.5,9252892.11,32400.0,22129.2,8626.92,103523.02,81393.82,119171.03,
2057,8,87.58,9302468.56,32400.0,22129.2,8644.69,103736.26,81607.06,119483.25,
2057,9,87.67,9352337.91,32400.0,22129.2,8662.49,103949.94,81820.74,119796.1,
2057,10,87.75,9402502.0,32400.0,22129.2,8680.34,104164.06,82034.86,120109.6,
2057,11,87.83,9452962.67,32400.0,22129.2,8698.22,104378.62,82249.42,120423.74,
2057,12,87.92,9503721.77,32400.0,22129.2,8716.14,104593.62,82464.42,120738.54,
2058,1,88.0,9554781.17,32400.0,22129.2,8734.09,104809.07,82679.87,121053.98,
2058,2,88.08,9606142.75,32400.0,22129.2,8752.08,105024.96,82895.76,121370.07,
2058,3,88.17,9657808.4,32400.0,22129.2,8770.11,105241.29,83112.09,121686.81,
2058,4,88.25,9709780.01,32400.0,22129.2,8788.17,105458.07,83328.87,122004.2,
2058,5,88.33,9762059.51,32400.0,22129.2,8806.27,105675.3,83546.1,122322.25,
2058,6,88.42,9814648.81,32400.0,22129.2,8824.41,105892.97,83763.77,122640.95,
2058,7,88.5,9867549.86,32400.0,22129.2,8842.59,106111.09,83981.89,122960.31,
2058,8,88.58,9920764.62,32400.0,22129.2,8860.81,106329.66,84200.46,123280.33,
2058,9,88.67,9974295.03,32400.0,22129.2,8879.06,106548.68,84419.48,123601.0,
2058,10,88.75,10028143.08,32400.0,22129.2,8897.35,106768.16,84638.96,123922.34,
2058,11,88.83,10082310.76,32400.0,22129.2,8915.67,106988.08,84858.88,124244.34,
2058,12,88.92,10136800.07,32400.0,22129.2,8934.04,107208.46,85079.26,124567.0,
2059,1,89.0,10191613.02,32400.0,22129.2,8952.44,107429.29,85300.09,124890.33,
2059,2,89.08,10246751.64,32400.0,22129.2,8970.88,107650.58,85521.38,125214.32,
2059,3,89.17,10302217.97,32400.0,22129.2,8989.36,107872.32,85743.12,125538.98,
2059,4,89.25,10358014.06,32400.0,22129.2,9007.88,108094.52,85965.32,125864.31,
2059,5,89.33,10414141.97,32400.0,22129.2,9026.43,108317.18,86187.98,126190.3,
2059,6,89.42,10470603.79,32400.0,22129.2,9045.02,108540.29,86411.09,126516.97,
2059,7,89.5,10527401.61,32400.0,22129.2,9063.66,108763.87,86634.67,126844.32,
2059,8,89.58,10584537.54,32400.0,22129.2,9082.33,108987.9,86858.7,127172.33,
2059,9,89.67,10642013.69,32400.0,22129.2,9101.03,109212.4,87083.2,127501.03,
2059,10,89.75,10699832.19,32400.0,22129.2,9119.78,109437.36,87308.16,127830.4,
2059,11,89.83,10757995.19,32400.0,22129.2,9138.57,109662.78,87533.58,128160.45,
2059,12,89.92,10816504.86,32400.0,22129.2,9157.39,109888.67,87759.47,128491.17,
2060,1,90.0,10875363.36,32400.0,22129.2,9176.25,110115.02,87985.82,128822.58,
2060,2,90.08,10934572.89,32400.0,22129.2,9195.15,110341.84,88212.64,129154.68,
2060,3,90.17,10994135.64,32400.0,22129.2,9214.09,110569.13,88439.93,129487.45,
2060,4,90.25,11054053.83,32400.0,22129.2,9233.07,110796.88,88667.68,129820.91,
2060,5,90.33,11114329.69,32400.0,22129.2,9252.09,111025.11,88895.91,130155.06,
2060,6,90.42,11174965.46,32400.0,22129.2,9271.15,111253.8,89124.6,130489.9,
2060,7,90.5,11235963.41,32400.0,22129.2,9290.25,111482.97,89353.77,130825.43,
2060,8,90.58,11297325.8,32400.0,22129.2,9309.38,111712.6,89583.4,131161.64,
2060,9,90.67,11359054.92,32400.0,22129.2,9328.56,111942.71,89813.51,131498.55,
2060,10,90.75,11421153.08,32400.0,22129.2,9347.77,112173.3,90044.1,131836.16,
2060,11,90.83,11483622.58,32400.0,22129.2,9367.03,112404.35,90275.15,132174.46,
2060,12,90.92,11546465.77,32400.0,22129.2,9386.32,112635.89,90506.69,132513.45,
2061,1,91.0,11609684.98,32400.0,22129.2,9405.66,112867.9,90738.7,132853.15,
2061,2,91.08,11673282.58,32400.0,22129.2,9425.03,113100.39,90971.19,133193.54,
2061,3,91.17,11737260.94,32400.0,22129.2,9444.45,113333.36,91204.16,133534.64,
2061,4,91.25,11801622.47,32400.0,22129.2,9463.9,113566.81,91437.61,133876.44,
2061,5,91.33,11866369.55,32400.0,22129.2,9483.39,113800.74,91671.54,134218.94,
2061,6,91.42,11931504.61,32400.0,22129.2,9502.93,114035.15,91905.95,134562.15,
2061,7,91.5,11997030.1,32400.0,22129.2,9522.5,114270.04,92140.84,134906.06,
2061,8,91.58,12062948.47,32400.0,22129.2,9542.12,114505.42,92376.22,135250.68,
2061,9,91.67,12129262.17,32400.0,22129.2,9561.77,114741.28,92612.08,135596.02,
2061,10,91.75,12195973.7,32400.0,22129.2,9581.47,114977.63,92848.43,135942.06,
2061,11,91.83,12263085.56,32400.0,22129.2,9601.21,115214.46,93085.26,136288.82,
2061,12,91.92,12330600.27,32400.0,22129.2,9620.98,115451.79,93322.59,136636.29,
2062,1,92.0,12398520.35,32400.0,22129.2,9640.8,115689.6,93560.4,136984.48,
2062,2,92.08,12466848.35,32400.0,22129.2,9660.66,115927.9,93798.7,137333.38,
2062,3,92.17,12535586.85,32400.0,22129.2,9680.56,116166.69,94037.49,137683.0,
2062,4,92.25,12604738.41,32400.0,22129.2,9700.5,116405.98,94276.78,138033.35,
2062,5,92.33,12674305.64,32400.0,22129.2,9720.48,116645.75,94516.55,138384.41,
2062,6,92.42,12744291.16,32400.0,22129.2,9740.5,116886.02,94756.82,138736.2,
2062,7,92.5,12814697.58,32400.0,22129.2,9760.57,117126.79,94997.59,139088.71,
2062,8,92.58,12885527.57,32400.0,22129.2,9780.67,117368.05,95238.85,139441.95,
2062,9,92.67,12956783.79,32400.0,22129.2,9800.82,117609.81,95480.61,139795.92,
2062,10,92.75,13028468.9,32400.0,22129.2,9821.01,117852.07,95722.87,140150.61,
2062,11,92.83,13100585.63,32400.0,22129.2,9841.24,118094.82,95965.62,140506.04,
2062,12,92.92,13173136.67,32400.0,22129.2,9861.51,118338.08,96208.88,140862.2,
2063,1,93.0,13246124.78,32400.0,22129.2,9881.82,118581.84,96452.64,141219.09,
2063,2,93.08,13319552.68,32400.0,22129.2,9902.17,118826.1,96696.9,141576.72,
2063,3,93.17,13393423.16,32400.0,22129.2,9922.57,119070.86,96941.66,141935.08,
2063,4,93.25,13467739.0,32400.0,22129.2,9943.01,119316.13,97186.93,142294.18,
2063,5,93.33,13542503.0,32400.0,22129.2,9963.49,119561.9,97432.7,142654.02,
2063,6,93.42,13617717.99,32400.0,22129.2,9984.01,119808.18,97678.98,143014.61,
2063,7,93.5,13693386.81,32400.0,22129.2,10004.58,120054.96,97925.76,143375.93,
2063,8,93.58,13769512.3,32400.0,22129.2,10025.19,120302.25,98173.05,143738.0,
2063,9,93.67,13846097.36,32400.0,22129.2,10045.84,120550.06,98420.86,144100.82,
2063,10,93.75,13923144.87,32400.0,22129.2,10066.53,120798.37,98669.17,144464.38,
2063,11,93.83,14000657.74,32400.0,22129.2,10087.27,121047.2,98918.0,144828.69,
2063,12,93.92,14078638.92,32400.0,22129.2,10108.04,121296.53,99167.33,145193.75,
2064,1,94.0,14157091.34,32400.0,22129.2,10128.87,121546.38,99417.18,145559.57,
2064,2,94.08,14236017.98,32400.0,22129.2,10149.73,121796.75,99667.55,145926.13,
2064,3,94.17,14315421.83,32400.0,22129.2,10170.64,122047.63,99918.43,146293.46,
2064,4,94.25,14395305.89,32400.0,22129.2,10191.59,122299.03,100169.83,146661.54,
2064,5,94.33,14475673.19,32400.0,22129.2,10212.58,122550.94,100421.74,147030.37,
2064,6,94.42,14556526.77,32400.0,22129.2,10233.61,122803.38,100674.18,147399.97,
2064,7,94.5,14637869.71,32400.0,22129.2,10254.69,123056.33,100927.13,147770.33,
2064,8,94.58,14719705.08,32400.0,22129.2,10275.82,123309.81,101180.61,148141.45,
2064,9,94.67,14802036.0,32400.0,22129.2,10296.98,123563.81,101434.61,148513.34,
2064,10,94.75,14884865.58,32400.0,22129.2,10318.19,123818.33,101689.13,148885.99,
2064,11,94.83,14968196.97,32400.0,22129.2,10339.45,124073.38,101944.18,149259.41,
2064,12,94.92,15052033.33,32400.0,22129.2,10360.75,124328.95,102199.75,149633.6,
2065,1,95.0,15136377.85,32400.0,22129.2,10382.09,124585.04,102455.84,150008.56,
